srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,actual,predict
59.166.0.2,36701.0,149.171.126.7,111,udp,CON,0.004565,568.0,304.0,31.0,29.0,0.0,0.0,-,746549.8125,399561.875,4.0,4.0,0.0,0.0,0.0,0.0,142.0,76.0,0.0,0.0,1.7222790000000001,1.4321270000000001,1421927421.0,1421927421.0,1.225333,1.020667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.6,15807.0,149.171.126.7,53,udp,CON,0.001118,132.0,164.0,31.0,29.0,0.0,0.0,dns,472271.9063,586762.0625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,8.0,5.0,3.0,3.0,2.0,2.0,,0.0,0,0
59.166.0.6,57983.0,149.171.126.0,53,udp,CON,0.00112,132.0,164.0,31.0,29.0,0.0,0.0,dns,471428.5625,585714.25,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.018000000000000002,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,9.0,3.0,3.0,3.0,1.0,1.0,,0.0,0,0
59.166.0.6,15807.0,149.171.126.7,53,udp,CON,0.001118,132.0,164.0,31.0,29.0,0.0,0.0,dns,472271.9063,586762.0625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,8.0,5.0,3.0,3.0,2.0,2.0,,0.0,0,0
59.166.0.2,62824.0,149.171.126.7,14455,udp,CON,0.001775,520.0,304.0,31.0,29.0,0.0,0.0,-,1757746.5,1027605.625,4.0,4.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,0.645117,0.309251,1421927421.0,1421927421.0,0.461667,0.223667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.1,26719.0,149.171.126.0,53,udp,CON,0.0010869999999999999,146.0,178.0,31.0,29.0,0.0,0.0,dns,537258.5,655013.8125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.7,57137.0,149.171.126.7,53,udp,CON,0.001111,132.0,164.0,31.0,29.0,0.0,0.0,dns,475247.5313,590459.0625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.017,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,8.0,5.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.2,19393.0,149.171.126.0,53,udp,CON,0.001118,132.0,164.0,31.0,29.0,0.0,0.0,dns,472271.9063,586762.0625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927421.0,1421927421.0,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,9.0,3.0,3.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.5,13987.0,149.171.126.0,53,udp,CON,0.00106,130.0,162.0,31.0,29.0,0.0,0.0,dns,490566.0313,611320.75,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.018000000000000002,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,9.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.7,34944.0,149.171.126.0,53,udp,CON,0.001073,132.0,164.0,31.0,29.0,0.0,0.0,dns,492078.2813,611370.0,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,9.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.3,40146.0,149.171.126.4,53,udp,CON,0.001176,132.0,164.0,31.0,29.0,0.0,0.0,dns,448979.5938,557823.125,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.012,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.9,4864.0,149.171.126.7,53,udp,CON,0.001214,146.0,178.0,31.0,29.0,0.0,0.0,dns,481054.3438,586490.9375,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.018000000000000002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.1,35110.0,149.171.126.3,53,udp,CON,0.001126,132.0,164.0,31.0,29.0,0.0,0.0,dns,468916.5313,582593.25,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.6,6379.0,149.171.126.6,53,udp,CON,0.00108,146.0,178.0,31.0,29.0,0.0,0.0,dns,540740.75,659259.3125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927422.0,1421927422.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.8,62676.0,149.171.126.3,53,udp,CON,0.0010609999999999999,132.0,164.0,31.0,29.0,0.0,0.0,dns,497643.7188,618284.625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,4.0,1.0,4.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.8,53247.0,149.171.126.7,25790,udp,CON,0.0017800000000000001,520.0,304.0,31.0,29.0,0.0,0.0,-,1752809.0,1024719.063,4.0,4.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,0.642524,0.310193,1421927423.0,1421927423.0,0.461333,0.224333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.4,61452.0,149.171.126.0,53,udp,CON,0.001125,146.0,178.0,31.0,29.0,0.0,0.0,dns,519111.125,632888.9375,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.017,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,9.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.6,16859.0,149.171.126.1,53,udp,CON,0.001064,132.0,164.0,31.0,29.0,0.0,0.0,dns,496240.625,616541.375,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.011000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.9,30521.0,149.171.126.6,53,udp,CON,0.001083,146.0,178.0,31.0,29.0,0.0,0.0,dns,539242.875,657433.0625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.3,1809.0,149.171.126.0,53,udp,CON,0.0011279999999999999,132.0,164.0,31.0,29.0,0.0,0.0,dns,468085.125,581560.3125,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,9.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.8,37848.0,149.171.126.8,53,udp,CON,0.001166,132.0,164.0,31.0,29.0,0.0,0.0,dns,452830.1875,562607.1875,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927423.0,1421927423.0,0.018000000000000002,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,6.0,1.0,4.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.8,53697.0,149.171.126.7,111,udp,CON,0.00468,568.0,304.0,31.0,29.0,0.0,0.0,-,728205.1875,389743.5938,4.0,4.0,0.0,0.0,0.0,0.0,142.0,76.0,0.0,0.0,1.760229,1.48045,1421927423.0,1421927423.0,1.256667,1.057333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.6,45430.0,149.171.126.1,53,udp,CON,0.0010689999999999999,130.0,162.0,31.0,29.0,0.0,0.0,dns,486435.9375,606174.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927424.0,1421927424.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,8.0,2.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.2,39128.0,149.171.126.1,48372,udp,CON,0.0017929999999999999,520.0,304.0,31.0,29.0,0.0,0.0,-,1740100.375,1017289.438,4.0,4.0,0.0,0.0,0.0,0.0,130.0,76.0,0.0,0.0,0.635925,0.31443499999999996,1421927424.0,1421927424.0,0.456667,0.22733299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.6,4318.0,149.171.126.5,53,udp,CON,0.001112,146.0,178.0,31.0,29.0,0.0,0.0,dns,525179.875,640287.8125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927424.0,1421927424.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,9.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.9,14309.0,149.171.126.3,53,udp,CON,0.001141,146.0,178.0,31.0,29.0,0.0,0.0,dns,511831.75,624014.0625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927424.0,1421927424.0,0.019,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.2,45898.0,149.171.126.1,111,udp,CON,0.004906000000000001,568.0,304.0,31.0,29.0,0.0,0.0,-,694659.5625,371789.625,4.0,4.0,0.0,0.0,0.0,0.0,142.0,76.0,0.0,0.0,1.873127,1.546678,1421927424.0,1421927424.0,1.334,1.101667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.4,17491.0,149.171.126.0,53,udp,CON,0.001256,132.0,164.0,31.0,29.0,0.0,0.0,dns,420382.1563,522293.0,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927424.0,1421927424.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.2,37437.0,149.171.126.4,53,udp,CON,0.001185,130.0,162.0,31.0,29.0,0.0,0.0,dns,438818.5938,546835.5,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927424.0,1421927424.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.7,51164.0,149.171.126.4,53,udp,CON,0.0010550000000000002,146.0,178.0,31.0,29.0,0.0,0.0,dns,553554.5,674881.5,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927425.0,1421927425.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,6.0,2.0,5.0,3.0,1.0,2.0,,0.0,0,0
59.166.0.7,60615.0,149.171.126.9,111,udp,CON,0.004837,568.0,312.0,31.0,29.0,0.0,0.0,-,704569.0,387016.75,4.0,4.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,1.7519759999999998,1.51368,1421927425.0,1421927425.0,1.248333,1.078333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.4,59256.0,149.171.126.8,53,udp,CON,0.0010949999999999998,130.0,162.0,31.0,29.0,0.0,0.0,dns,474885.875,591780.875,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927425.0,1421927425.0,0.011000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.7,26360.0,149.171.126.9,10351,udp,CON,0.0017350000000000002,528.0,304.0,31.0,29.0,0.0,0.0,-,1825936.5,1051296.75,4.0,4.0,0.0,0.0,0.0,0.0,132.0,76.0,0.0,0.0,0.632862,0.298641,1421927425.0,1421927425.0,0.45399999999999996,0.216667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.7,1929.0,149.171.126.4,53,udp,CON,0.001067,132.0,164.0,31.0,29.0,0.0,0.0,dns,494845.375,614807.875,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927425.0,1421927425.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,6.0,2.0,5.0,3.0,1.0,2.0,,0.0,0,0
59.166.0.7,19947.0,149.171.126.0,53,udp,CON,0.001185,130.0,162.0,31.0,29.0,0.0,0.0,dns,438818.5938,546835.5,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927425.0,1421927425.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,13.0,1.0,5.0,3.0,1.0,1.0,,0.0,0,0
59.166.0.3,11600.0,149.171.126.0,53,udp,CON,0.001023,130.0,162.0,31.0,29.0,0.0,0.0,dns,508308.9063,633431.0625,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,13.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.4,20571.0,149.171.126.7,53,udp,CON,0.0011,132.0,164.0,31.0,29.0,0.0,0.0,dns,480000.0,596363.625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.011000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,6.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.4,12252.0,149.171.126.1,53,udp,CON,0.001109,130.0,162.0,31.0,29.0,0.0,0.0,dns,468890.9063,584310.1875,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,6.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.5,1344.0,149.171.126.5,53,udp,CON,0.001135,132.0,164.0,31.0,29.0,0.0,0.0,dns,465198.2188,577973.5625,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,7.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.2,8931.0,149.171.126.0,53,udp,CON,0.001094,130.0,162.0,31.0,29.0,0.0,0.0,dns,475319.9375,592321.8125,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.01,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,13.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.5,39193.0,149.171.126.6,53,udp,CON,0.0011070000000000001,146.0,178.0,31.0,29.0,0.0,0.0,dns,527551.9375,643179.75,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927426.0,1421927426.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,4.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.0,28852.0,149.171.126.3,53,udp,CON,0.001207,132.0,164.0,31.0,29.0,0.0,0.0,dns,437448.2188,543496.25,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,9.0,3.0,2.0,2.0,1.0,2.0,,0.0,0,0
10.40.182.1,0.0,224.0.0.5,0,ospf,INT,50.004337,384.0,0.0,1.0,0.0,0.0,0.0,-,51.19556,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.000381,0.0,1421927377.0,1421927427.0,10000.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,,0.0,0,0
10.40.85.1,0.0,224.0.0.5,0,ospf,INT,50.004341,384.0,0.0,1.0,0.0,0.0,0.0,-,51.195557,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1421927377.0,1421927427.0,10000.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,,0.0,0,0
10.40.182.1,0.0,224.0.0.5,0,ospf,INT,50.004337,384.0,0.0,1.0,0.0,0.0,0.0,-,51.19556,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.000381,0.0,1421927377.0,1421927427.0,10000.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,,0.0,0,0
10.40.85.1,0.0,224.0.0.5,0,ospf,INT,50.004341,384.0,0.0,1.0,0.0,0.0,0.0,-,51.195557,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1421927377.0,1421927427.0,10000.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,,0.0,0,0
59.166.0.0,6211.0,149.171.126.3,53,udp,CON,0.001175,146.0,178.0,31.0,29.0,0.0,0.0,dns,497021.2813,605957.4375,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,9.0,3.0,2.0,2.0,1.0,2.0,,0.0,0,0
59.166.0.3,46822.0,149.171.126.3,53,udp,CON,0.001034,132.0,164.0,31.0,29.0,0.0,0.0,dns,510638.3125,634429.4375,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,9.0,3.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.6,27338.0,149.171.126.2,53,udp,CON,0.001083,146.0,178.0,31.0,29.0,0.0,0.0,dns,539242.875,657433.0625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,8.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.4,48170.0,149.171.126.0,53,udp,CON,0.00112,146.0,178.0,31.0,29.0,0.0,0.0,dns,521428.5625,635714.25,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.2,25822.0,149.171.126.1,53,udp,CON,0.0011480000000000001,146.0,178.0,31.0,29.0,0.0,0.0,dns,508710.7813,620209.0625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.3,25557.0,149.171.126.1,53,udp,CON,0.001035,132.0,164.0,31.0,29.0,0.0,0.0,dns,510144.9375,633816.4375,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.012,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.6,53847.0,149.171.126.5,53,udp,CON,0.001117,146.0,178.0,31.0,29.0,0.0,0.0,dns,522829.0,637421.6875,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927427.0,1421927427.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.4,64521.0,149.171.126.9,53,udp,CON,0.001084,146.0,178.0,31.0,29.0,0.0,0.0,dns,538745.375,656826.5625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927428.0,1421927428.0,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,6.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.6,8569.0,149.171.126.2,53,udp,CON,0.001106,132.0,164.0,31.0,29.0,0.0,0.0,dns,477396.0,593128.375,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927428.0,1421927428.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.1,13156.0,149.171.126.9,53,udp,CON,0.001104,130.0,162.0,31.0,29.0,0.0,0.0,dns,471014.4688,586956.5,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421927428.0,1421927428.0,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.8,55459.0,149.171.126.4,59029,udp,CON,0.0017399999999999998,528.0,304.0,31.0,29.0,0.0,0.0,-,1820689.625,1048275.875,4.0,4.0,0.0,0.0,0.0,0.0,132.0,76.0,0.0,0.0,0.627203,0.293452,1421927428.0,1421927428.0,0.449,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.8,62105.0,149.171.126.4,111,udp,CON,0.004877,568.0,312.0,31.0,29.0,0.0,0.0,-,698790.25,383842.5313,4.0,4.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,1.7798009999999997,1.5183959999999999,1421927428.0,1421927428.0,1.271,1.083667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,,0.0,0,0
59.166.0.5,22160.0,149.171.126.7,53,udp,CON,0.001149,132.0,164.0,31.0,29.0,0.0,0.0,dns,459530.0313,570931.25,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927428.0,1421927428.0,0.011000000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.3,42094.0,149.171.126.0,53,udp,CON,0.00109,132.0,164.0,31.0,29.0,0.0,0.0,dns,484403.6563,601834.8125,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927428.0,1421927428.0,0.005,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,13.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.7,45400.0,149.171.126.5,53,udp,CON,0.001124,146.0,178.0,31.0,29.0,0.0,0.0,dns,519572.9688,633452.0,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421927429.0,1421927429.0,0.018000000000000002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,7.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0
59.166.0.0,53052.0,149.171.126.9,53,udp,CON,0.001127,132.0,164.0,31.0,29.0,0.0,0.0,dns,468500.4688,582076.3125,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927429.0,1421927429.0,0.011000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,6.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
59.166.0.0,32302.0,149.171.126.7,53,udp,CON,0.001155,132.0,164.0,31.0,29.0,0.0,0.0,dns,457142.875,567965.375,2.0,2.0,0.0,0.0,0.0,0.0,66.0,82.0,0.0,0.0,0.0,0.0,1421927429.0,1421927429.0,0.011000000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,6.0,1.0,2.0,2.0,1.0,1.0,,0.0,0,0
