srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
81,59.166.0.2,46717,149.171.126.9,80,tcp,FIN,1.29711,1684,10168,31,29,3,5,http,9646.05957,59233.21875,14,18,255,255,800261200,801307054,120,565,1,3924,9702.376765,8492.222690999999,1421927817,1421927818,99.749385,76.26752900000001,0.0008359999999999999,0.0005549999999999999,0.000281,0,0,1,0,0,3,3,5,5,1,1,2,,0
82,59.166.0.0,1146,149.171.126.1,111,udp,CON,0.004632,568,312,31,29,0,0,-,735751.3125,404145.0938,4,4,0,0,0,0,142,78,0,0,1.7366560000000002,1.494116,1421927818,1421927818,1.235,1.064,0.0,0.0,0.0,0,0,0,0,0,4,5,6,6,2,2,4,,0
83,59.166.0.3,24692,149.171.126.8,5190,tcp,FIN,0.004441,1470,1728,31,29,5,4,-,2529160.0,2891240.75,22,14,255,255,3789837241,3790140796,67,123,0,0,13.025328,0.379483,1421927818,1421927818,0.21147600000000003,0.287538,0.000699,0.000562,0.00013700000000000002,0,0,0,0,0,3,4,2,1,1,1,1,,0
84,59.166.0.7,29885,149.171.126.1,80,tcp,FIN,1.215929,1684,10168,31,29,3,5,http,10290.07422,63187.89844,14,18,255,255,2829839990,2830912967,120,565,1,3924,10434.03709,9134.080403,1421927816,1421927818,93.50376700000001,71.492471,0.000712,0.00055,0.000162,0,0,1,0,0,2,2,6,1,1,1,1,,0
85,59.166.0.8,56141,149.171.126.8,80,tcp,FIN,5.015981,18162,1087890,31,29,2,370,http,28882.085939999997,1732752.875,340,746,255,255,2637324551,2635812833,53,1458,1,524288,931.239395,602.6490719999999,1421927813,1421927818,14.79546,6.732152,0.000641,0.000518,0.000123,0,0,1,0,0,2,2,2,1,1,1,1,,0
86,59.166.0.0,32531,149.171.126.6,53,udp,CON,0.001119,146,178,31,29,0,0,dns,521894.5313,636282.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927818,1421927818,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,3,1,4,6,2,1,1,,0
87,59.166.0.0,1146,149.171.126.1,111,udp,CON,0.004632,568,312,31,29,0,0,-,735751.3125,404145.0938,4,4,0,0,0,0,142,78,0,0,1.7366560000000002,1.494116,1421927818,1421927818,1.235,1.064,0.0,0.0,0.0,0,0,0,0,0,4,5,6,6,2,2,4,,0
88,59.166.0.2,23154,149.171.126.6,65184,tcp,FIN,0.010783,2438,19266,31,29,7,13,-,1761290.875,13936752.0,38,40,255,255,3669840914,1545187689,64,482,0,0,0.0,16.245457000000002,1421927818,1421927818,0.282514,0.26376900000000003,0.000629,0.000493,0.000136,0,0,0,0,0,6,2,4,5,1,1,2,,0
89,59.166.0.0,37762,149.171.126.5,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927818,1421927818,0.001,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,2,6,2,1,1,,0
90,59.166.0.2,54059,149.171.126.9,53,udp,CON,0.0010220000000000001,130,162,31,29,0,0,dns,508806.2813,634050.875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927818,1421927818,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,4,3,5,5,2,1,2,,0
91,175.45.176.2,52016,149.171.126.13,179,tcp,FIN,0.5675140000000001,546,268,254,252,2,1,-,6935.511719,3157.631348,10,6,255,255,1893230192,1995812438,55,45,0,0,2958.7453,146.05756200000002,1421927817,1421927818,59.107222,99.083602,0.15775699999999998,0.072089,0.085668,0,1,0,0,0,3,3,1,1,1,1,1,,0
92,59.166.0.2,59498,149.171.126.6,59976,tcp,FIN,0.040982,5174,83812,31,29,7,39,-,998877.5625,16182909.0,90,92,255,255,3669837777,3665961096,57,911,0,0,24.067317000000003,23.811410000000002,1421927818,1421927818,0.456663,0.443758,0.000725,0.00059,0.000135,0,0,0,0,0,6,2,4,5,1,1,2,,0
93,59.166.0.9,31198,149.171.126.6,25,tcp,FIN,0.024825999999999997,37372,3380,31,29,18,8,smtp,11811488.0,1063401.25,52,42,255,255,3905647525,1761312041,719,80,0,0,28.881854999999998,1.027566,1421927818,1421927818,0.47976499999999994,0.5919760000000001,0.0007019999999999999,0.000547,0.000155,0,0,0,0,0,1,1,4,2,1,1,1,,0
94,175.45.176.2,48353,149.171.126.13,179,tcp,FIN,0.595781,546,268,254,252,2,1,-,6606.454102000001,3007.816406,10,6,255,255,3118000239,104573732,55,45,0,0,3210.063934,161.603531,1421927818,1421927819,63.371778000000006,102.90299999999999,0.170498,0.081256,0.089242,0,1,0,0,0,3,3,1,2,1,1,1,,0
95,59.166.0.9,42117,149.171.126.5,46615,tcp,FIN,0.09600700000000001,5174,83812,31,29,7,39,-,426385.5938,6907913.0,90,92,255,255,4265643013,2120565310,57,911,0,0,67.265759,66.267527,1421927819,1421927819,1.075,1.048571,0.000708,0.000576,0.000132,0,0,0,0,0,4,12,5,3,1,1,1,,0
96,59.166.0.2,1936,149.171.126.2,80,tcp,FIN,1.223933,1684,10168,31,29,3,5,http,10222.782229999999,62774.67969,14,18,255,255,1400261068,1410805671,120,565,1,3924,8855.106704,7752.378662,1421927818,1421927819,94.11853599999999,71.969,0.000588,0.00045599999999999997,0.000132,0,0,1,0,0,3,1,3,2,1,1,1,,0
97,59.166.0.0,50025,149.171.126.2,53,udp,CON,0.001035,146,178,31,29,0,0,dns,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927819,1421927819,0.011000000000000001,0.005,0.0,0.0,0.0,0,0,0,0,0,3,2,3,3,1,1,1,,0
98,59.166.0.4,46801,149.171.126.4,52913,tcp,FIN,0.029885000000000002,4014,59460,31,29,7,28,-,1058725.125,15689744.0,68,70,255,255,1940260064,1950163014,59,849,0,0,0.0,23.228153,1421927819,1421927819,0.441104,0.42544899999999997,0.0006580000000000001,0.000525,0.000133,0,0,0,0,0,5,3,2,4,1,1,1,,0
99,59.166.0.6,16290,149.171.126.4,22,tcp,FIN,0.006209,3728,5474,31,29,7,7,ssh,4653889.5,6759220.5,32,24,255,255,272773955,2422668730,117,228,0,0,12.691348,0.34369299999999997,1421927819,1421927819,0.20029,0.23773899999999998,0.0007469999999999999,0.000612,0.000135,0,0,0,0,0,2,2,2,2,1,1,1,,0
100,59.166.0.7,4725,149.171.126.0,53,udp,CON,0.000989,130,162,31,29,0,0,dns,525783.625,655207.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927819,1421927819,0.003,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,4,3,2,7,3,1,2,,0
101,59.166.0.7,63754,149.171.126.1,53,udp,CON,0.0010689999999999999,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927819,1421927819,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,4,3,1,7,3,1,1,,0
102,59.166.0.7,7454,149.171.126.8,33761,tcp,FIN,0.002971,320,1826,31,29,1,2,ftp-data,718949.8125,4302928.5,6,8,255,255,4145649626,4149366688,53,228,0,0,29.422077,0.558215,1421927819,1421927819,0.5282,0.350143,0.00065,0.000516,0.000134,0,0,0,0,0,3,3,5,7,1,1,4,,0
103,59.166.0.9,35918,149.171.126.9,80,tcp,FIN,1.143286,1684,10168,31,29,3,5,http,10943.893559999999,67202.78125,14,18,255,255,3429841430,1281323116,120,565,1,3924,8850.348415999999,7749.260818000001,1421927817,1421927819,87.918387,67.219,0.000719,0.000556,0.00016299999999999998,0,0,1,0,0,1,3,2,3,1,1,1,,0
104,59.166.0.3,16633,149.171.126.9,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927819,1421927819,0.011000000000000001,0.001,0.0,0.0,0.0,0,0,0,0,0,1,3,2,1,1,1,1,,0
105,59.166.0.4,1130,149.171.126.5,58807,tcp,FIN,0.015925,2974,30506,31,29,7,18,-,1463359.5,15018399.0,48,50,255,255,4085643132,4085962641,62,610,0,0,19.698592,18.767735000000002,1421927819,1421927819,0.332,0.312531,0.000734,0.0006,0.000134,0,0,0,0,0,5,12,5,4,1,1,2,,0
106,59.166.0.0,2905,149.171.126.5,80,tcp,FIN,1.0609950000000001,1580,10168,31,29,3,5,http,10925.59375,72415.04688,12,18,255,255,1700267127,1717522260,132,565,1,3924,9641.372774,7764.472028,1421927818,1421927819,96.420999,62.38011899999999,0.000672,0.000526,0.000146,0,0,1,0,0,3,1,5,3,2,1,1,,0
107,59.166.0.7,39029,149.171.126.8,40667,tcp,FIN,0.00445,8928,320,31,29,4,1,ftp-data,14905169.0,480000.0,14,6,255,255,4145651509,2010969999,638,53,0,0,17.299902,1.2280950000000002,1421927819,1421927819,0.342308,0.7642,0.000662,0.0004980000000000001,0.000164,0,0,0,0,0,3,3,5,7,1,1,4,,0
108,59.166.0.7,42265,149.171.126.8,21,tcp,FIN,0.022744999999999998,2934,3740,31,29,11,15,ftp,1012266.438,1291184.875,52,54,255,255,4145648424,4150785377,56,69,0,0,31.182311,0.749113,1421927819,1421927819,0.43966700000000003,0.419509,0.00064,0.0005059999999999999,0.000134,0,0,0,1,1,1,1,5,7,1,1,4,,0
109,59.166.0.4,34730,149.171.126.5,40936,tcp,FIN,0.028263,4014,59460,31,29,7,28,-,1119484.75,16590170.0,68,70,255,255,212776383,2372074340,59,849,0,0,0.0,21.522496,1421927819,1421927819,0.41528400000000004,0.40767600000000004,0.00067,0.000537,0.000133,0,0,0,0,0,5,12,5,4,1,1,2,,0
110,59.166.0.6,45906,149.171.126.7,5190,tcp,FIN,0.004407,1470,1728,31,29,5,4,-,2548672.75,2913546.75,22,14,255,255,32773051,33054235,67,123,0,0,12.939572,0.383517,1421927819,1421927819,0.20985700000000002,0.28800000000000003,0.000665,0.0005269999999999999,0.000138,0,0,0,0,0,1,3,2,2,1,1,1,,0
111,59.166.0.7,8456,149.171.126.8,1968,tcp,FIN,0.004618,424,8824,31,29,1,4,ftp-data,642702.5,14012993.0,8,12,255,255,4145650666,4152655436,53,735,0,0,38.334848,20.374956,1421927819,1421927819,0.614571,0.373818,0.000644,0.0005,0.000144,0,0,0,0,0,3,3,5,7,1,1,4,,0
112,59.166.0.0,17885,149.171.126.7,80,tcp,FIN,1.283843,1580,10168,31,29,3,5,http,9029.141602,59845.32031,12,18,255,255,3485646827,1439103619,132,565,1,3924,9859.420619,7942.091978,1421927818,1421927819,116.679997,75.491176,0.0006190000000000001,0.00048600000000000005,0.000133,0,0,1,0,0,3,2,2,3,2,1,1,,0
113,59.166.0.2,1541,149.171.126.5,143,tcp,FIN,1.0208620000000002,7814,16912,31,29,30,32,-,60732.98828,131481.0469,122,126,255,255,1880260528,4026625539,64,134,0,0,555.2970230000001,550.331054,1421927818,1421927819,8.434016999999999,8.162776,0.000646,0.000509,0.00013700000000000002,0,0,0,0,0,6,12,5,2,1,1,1,,0
114,59.166.0.4,35208,149.171.126.8,7701,tcp,FIN,0.015608000000000002,2974,30506,31,29,7,18,-,1493080.5,15323424.0,48,50,255,255,212773140,2358463751,62,610,0,0,17.895847,16.411136,1421927819,1421927819,0.325,0.306633,0.000709,0.000572,0.00013700000000000002,0,0,0,0,0,5,4,5,4,1,1,1,,0
115,59.166.0.7,39064,149.171.126.0,53,udp,CON,0.001092,130,162,31,29,0,0,dns,476190.4688,593406.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927819,1421927819,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,4,3,2,7,3,1,2,,0
116,59.166.0.9,7885,149.171.126.2,5855,tcp,FIN,0.042161000000000004,2438,19266,31,29,7,13,-,450463.7188,3564431.75,38,40,255,255,2120259658,30751961,64,482,0,0,0.0,65.229179,1421927819,1421927819,1.12973,1.06582,0.000762,0.00059,0.000172,0,0,0,0,0,4,4,3,3,1,1,1,,0
117,59.166.0.7,10936,149.171.126.9,143,tcp,FIN,1.175694,7814,16912,31,29,30,32,-,52734.8125,114165.7656,122,126,255,255,2242356363,2239908151,64,134,0,0,592.002892,586.07144,1421927819,1421927820,9.713421,9.400952,0.000746,0.000571,0.000175,0,0,0,0,0,9,2,1,6,1,1,1,,0
118,59.166.0.9,55160,149.171.126.0,40667,tcp,FIN,0.048053,8928,424,31,29,4,1,ftp-data,1380309.25,61765.13281,14,8,255,255,2662360639,2961768452,638,53,0,0,401.829933,16.430320000000002,1421927820,1421927820,3.696385,6.769,0.000648,0.000528,0.00011999999999999999,0,0,0,0,0,3,3,5,6,1,1,3,,0
119,59.166.0.1,49229,149.171.126.2,5190,tcp,FIN,0.004328,1470,1728,31,29,5,4,-,2595194.25,2966728.25,22,14,255,255,752776326,753089755,67,123,0,0,12.5827,0.3703,1421927820,1421927820,0.20609499999999997,0.278308,0.0007070000000000001,0.000572,0.000135,0,0,0,0,0,5,4,4,1,1,1,1,,0
120,59.166.0.7,24743,149.171.126.2,15092,tcp,FIN,0.015878,2974,30506,31,29,7,18,-,1467691.25,15062855.0,48,50,255,255,572773334,2718465432,62,610,0,0,18.473275,17.700164,1421927820,1421927820,0.331,0.312245,0.000709,0.0005679999999999999,0.00014099999999999998,0,0,0,0,0,9,4,4,6,1,1,1,,0
121,59.166.0.9,23001,149.171.126.2,53,udp,CON,0.001032,130,162,31,29,0,0,dns,503876.0,627907.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927820,1421927820,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,4,2,4,6,2,1,1,,0
122,59.166.0.3,3878,149.171.126.2,1821,tcp,FIN,0.028943,4014,59460,31,29,7,28,-,1093183.125,16200394.0,68,70,255,255,3082356974,943356181,59,849,0,0,22.172457,21.760637,1421927820,1421927820,0.42655200000000004,0.410884,0.0007570000000000001,0.000586,0.000171,0,0,0,0,0,3,4,4,3,1,1,1,,0
123,59.166.0.9,56258,149.171.126.0,1968,tcp,FIN,0.223465,424,8824,31,29,1,4,ftp-data,13281.72266,289584.5,8,12,255,255,2662359729,614805869,53,735,0,0,2167.2732379999998,1725.348141,1421927820,1421927820,31.873428999999998,20.261728,0.001276,0.000582,0.0006940000000000001,0,0,0,0,0,3,3,5,6,1,1,3,,0
124,59.166.0.9,58027,149.171.126.3,53,udp,CON,0.000995,146,178,31,29,0,0,dns,586934.6875,715577.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927820,1421927820,0.005,0.008,0.0,0.0,0.0,0,0,0,0,0,4,2,4,6,2,1,2,,0
125,59.166.0.0,43481,149.171.126.3,80,tcp,FIN,1.005896,1684,10168,31,29,3,5,http,12438.66211,76381.65625,14,18,255,255,4209840063,4210847490,120,565,1,3924,8765.746983,7675.697068,1421927819,1421927820,77.348233,59.14011800000001,0.000638,0.0005070000000000001,0.000131,0,0,1,0,0,3,1,4,1,1,1,1,,0
126,59.166.0.7,65035,149.171.126.0,5190,tcp,FIN,0.081911,1470,1728,31,29,5,4,-,137124.4375,156755.5,22,14,255,255,2598159713,453081411,67,123,0,0,402.876494,15.097542,1421927820,1421927820,3.900524,6.244461,0.000711,0.0005769999999999999,0.000134,0,0,0,0,0,9,4,5,6,2,1,2,,0
127,59.166.0.4,27083,149.171.126.5,25211,tcp,FIN,0.120171,4014,59460,31,29,7,28,-,263291.4688,3901839.75,68,70,255,255,2778162095,2806721052,59,849,0,0,92.88956400000001,91.515457,1421927820,1421927820,1.7881040000000001,1.7335939999999999,0.000688,0.000529,0.00015900000000000002,0,0,0,0,0,5,12,2,1,1,1,1,,0
128,59.166.0.9,63475,149.171.126.3,5190,tcp,FIN,0.0043549999999999995,1470,1728,31,29,5,4,-,2579104.5,2948335.25,22,14,255,255,2538160091,393069751,67,123,0,0,12.857936,0.37192800000000004,1421927820,1421927820,0.20738099999999998,0.281692,0.000685,0.0005549999999999999,0.00013000000000000002,0,0,0,0,0,4,3,4,6,1,1,2,,0
129,59.166.0.3,1340,149.171.126.6,80,tcp,FIN,1.013723,1580,10168,31,29,3,5,http,11435.07617,75791.90625,12,18,255,255,2302363284,153814809,132,565,1,3924,9538.869196,7681.813262000001,1421927819,1421927820,92.123001,59.600414,0.000641,0.000509,0.000132,0,0,1,0,0,1,1,1,3,1,1,1,,0
130,59.166.0.7,63258,149.171.126.7,80,tcp,FIN,1.005855,1580,10168,31,29,3,5,http,11524.52441,76384.77344,12,18,255,255,2482357473,2479188115,132,565,1,3924,9529.893545,7675.039579,1421927819,1421927820,91.40418000000001,59.13588000000001,0.000696,0.000538,0.00015800000000000002,0,0,1,0,0,2,2,1,6,1,1,1,,0
131,59.166.0.3,2226,149.171.126.5,26886,tcp,FIN,0.016991,2974,30506,31,29,7,18,-,1371549.625,14076157.0,48,50,255,255,3082353610,3082725047,62,610,0,0,20.209672,19.366668,1421927820,1421927820,0.354,0.332102,0.000877,0.0007070000000000001,0.00016999999999999999,0,0,0,0,0,3,12,2,3,1,1,1,,0
132,59.166.0.7,26563,149.171.126.0,62238,tcp,FIN,0.062075,4014,59460,31,29,7,28,-,509706.0,7553572.5,68,70,255,255,2718163428,2728037828,59,849,0,0,0.0,58.864387,1421927820,1421927820,0.921104,0.8923909999999999,0.0006309999999999999,0.000496,0.000135,0,0,0,0,0,9,4,5,6,1,1,2,,0
133,59.166.0.7,47401,149.171.126.3,5190,tcp,FIN,0.004497999999999999,1470,1728,31,29,5,4,-,2497110.0,2854602.25,22,14,255,255,872773761,3022649860,67,123,0,0,13.187498999999999,0.390005,1421927820,1421927820,0.21419000000000002,0.293692,0.000677,0.000541,0.000136,0,0,0,0,0,9,3,4,6,2,1,1,,0
134,59.166.0.9,25616,149.171.126.0,33761,tcp,FIN,0.046461,320,1826,31,29,1,2,ftp-data,45974.04297,275155.5,6,8,255,255,2662358755,2668317701,53,228,0,0,641.9699730000001,15.757331,1421927820,1421927820,9.2268,6.558714,0.000722,0.000546,0.000176,0,0,0,0,0,3,3,5,6,1,1,3,,0
135,59.166.0.4,53338,149.171.126.1,53,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927820,1421927820,0.011000000000000001,0.008,0.0,0.0,0.0,0,0,0,0,0,1,2,1,2,1,1,1,,0
136,59.166.0.4,55317,149.171.126.7,26385,tcp,FIN,0.047007,2974,30506,31,29,7,18,-,495755.9688,5087923.5,48,50,255,255,2778159130,2778469900,62,610,0,0,66.34987199999999,64.67995400000001,1421927820,1421927820,0.9927450000000001,0.9471629999999999,0.000719,0.000585,0.000134,0,0,0,0,0,8,5,1,2,1,1,1,,0
137,175.45.176.2,65470,149.171.126.13,179,tcp,FIN,0.716781,546,268,254,252,2,1,-,5491.216797,2500.066162,10,6,255,255,4086138951,4068406834,55,45,0,0,4094.725761,201.361844,1421927819,1421927820,79.543444,120.874797,0.166251,0.112397,0.053854,0,1,0,0,0,6,9,1,2,1,1,1,,0
138,59.166.0.1,9963,149.171.126.0,25,tcp,FIN,0.022543999999999998,37268,3380,31,29,18,8,smtp,12970901.0,1171043.25,52,42,255,255,3262357689,1113820484,717,80,0,0,23.518851,0.9677899999999999,1421927821,1421927821,0.435137,0.537098,0.000648,0.0005200000000000001,0.000128,0,0,0,0,0,1,1,2,2,1,1,1,,0
139,59.166.0.5,19771,149.171.126.6,5190,tcp,FIN,0.335886,1470,1728,31,29,5,4,-,33439.91797,38227.25391,22,14,255,255,3498162279,3498499378,67,123,0,0,1097.0156439999998,35.800117,1421927821,1421927821,15.994572,25.777076,0.000802,0.000641,0.000161,0,0,0,0,0,3,7,2,1,1,1,1,,0
140,59.166.0.1,8340,149.171.126.6,53,udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927821,1421927821,0.011000000000000001,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0,3,1,2,2,1,1,1,,0
141,59.166.0.9,51798,149.171.126.9,80,tcp,FIN,1.007211,1580,10168,31,29,3,4,http,11509.00879,76281.92969,12,18,255,255,692776969,2843343474,132,565,1,0,9528.610201000001,7675.487395,1421927820,1421927821,91.53054399999999,59.214943999999996,0.000685,0.00055,0.000135,0,0,1,0,0,1,2,4,2,1,1,1,,0
142,59.166.0.2,6527,149.171.126.9,53,udp,CON,0.001168,130,162,31,29,0,0,dns,445205.4688,554794.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927821,1421927821,0.012,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,4,2,1,1,2,,0
143,59.166.0.2,8351,149.171.126.9,143,tcp,FIN,0.48876099999999995,7816,15092,31,29,30,32,-,126884.1016,245076.8281,122,126,255,255,1052777049,1053906145,64,120,0,0,389.297285,386.723499,1421927821,1421927821,4.036099,3.9056,0.000745,0.000556,0.00018899999999999999,0,0,0,0,0,4,6,4,2,1,1,2,,0
144,59.166.0.6,13099,149.171.126.4,5190,tcp,FIN,0.139059,1470,1728,31,29,5,4,-,80771.46875,92334.90625,22,14,255,255,1292773023,3442602995,67,123,0,0,0.0,20.765598,1421927821,1421927821,6.621857,10.644923,0.000674,0.00054,0.000134,0,0,0,0,0,5,5,2,1,1,1,1,,0
145,59.166.0.4,52860,149.171.126.9,80,tcp,FIN,1.0948,1580,10168,31,29,3,5,http,10588.23535,70179.03125,12,18,255,255,812776486,813811809,132,565,1,3924,9569.657519,7705.5746739999995,1421927820,1421927821,99.492091,64.36788,0.000715,0.000538,0.000177,0,0,1,0,0,1,2,4,1,1,1,1,,0
146,59.166.0.8,63049,149.171.126.2,3701,tcp,FIN,0.039966,5174,83812,31,29,7,39,-,1024270.688,16594306.0,90,92,255,255,1472773322,1473096057,57,911,0,0,22.966895,23.023232,1421927821,1421927821,0.44512399999999996,0.436989,0.000782,0.0006259999999999999,0.000156,0,0,0,0,0,5,6,1,3,1,1,1,,0
147,59.166.0.0,41833,149.171.126.8,22,tcp,FIN,0.006679999999999999,3728,5474,31,29,7,7,ssh,4325748.5,6282634.5,32,24,255,255,1232773725,3378483842,117,228,0,0,13.767043,0.383253,1421927821,1421927821,0.215484,0.25721700000000003,0.000785,0.0006259999999999999,0.00015900000000000002,0,0,0,0,0,3,1,2,2,1,1,1,,0
148,59.166.0.0,4249,149.171.126.3,5190,tcp,FIN,0.004667,1470,1728,31,29,5,4,-,2406685.25,2751232.0,22,14,255,255,3138159550,993122735,67,123,0,0,13.647609,0.393876,1421927821,1421927821,0.22223800000000002,0.29600000000000004,0.0008380000000000001,0.0006799999999999999,0.00015800000000000002,0,0,0,0,0,7,1,1,2,1,1,1,,0
149,59.166.0.9,24607,149.171.126.0,21,tcp,FIN,0.8457540000000001,2934,3740,31,29,11,15,ftp,27223.04492,34724.04297,52,54,255,255,512776776,2663382299,56,69,0,0,1589.103257,53.115387,1421927820,1421927821,16.576234,15.947377,0.0006900000000000001,0.000536,0.000154,0,0,0,1,1,1,1,2,2,1,1,1,,0
150,59.166.0.8,45017,149.171.126.8,5190,tcp,FIN,0.124965,1470,1728,31,29,5,4,-,89881.17188,102748.7734,22,14,255,255,3318159255,3318430535,67,123,0,0,0.0,15.775120999999999,1421927821,1421927821,5.950714,9.558154,0.000715,0.0005780000000000001,0.00013700000000000002,0,0,0,0,0,5,3,2,3,1,1,1,,0
151,59.166.0.8,64778,149.171.126.4,18589,tcp,FIN,0.010799,2438,19266,31,29,7,13,-,1758681.375,13916103.0,38,40,255,255,3622357612,1497130781,64,482,0,0,0.0,16.201102,1421927821,1421927821,0.28326999999999997,0.263538,0.000662,0.000517,0.000145,0,0,0,0,0,5,5,2,3,1,1,1,,0
152,175.45.176.2,58068,149.171.126.13,179,tcp,FIN,0.455453,546,268,254,252,2,1,-,8641.945312,3934.544189,10,6,255,255,1894968148,1012451461,55,45,0,0,2559.831124,97.213727,1421927820,1421927821,45.453889000000004,71.777,0.169233,0.096557,0.072676,0,1,0,0,0,6,9,1,2,1,1,1,,0
153,59.166.0.9,20593,149.171.126.6,5190,tcp,FIN,0.637057,1470,1728,31,29,5,4,-,17631.07617,20155.18164,22,14,255,255,3682354358,1533081210,67,123,0,0,2074.24233,67.718508,1421927821,1421927822,30.336049,48.946383000000004,0.0007440000000000001,0.000596,0.000148,0,0,0,0,0,6,7,6,2,2,1,1,,0
154,59.166.0.1,42445,149.171.126.0,143,tcp,FIN,0.032882,7816,15092,31,29,30,32,-,1886016.625,3642844.0,122,126,255,255,4222358398,4223406962,64,120,0,0,16.830115,14.767164999999999,1421927822,1421927822,0.268917,0.258472,0.000734,0.0005690000000000001,0.000165,0,0,0,0,0,5,7,3,4,1,1,1,,0
155,59.166.0.1,4725,149.171.126.5,53,udp,CON,0.001083,130,162,31,29,0,0,dns,480147.75,598337.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927822,1421927822,0.012,0.008,0.0,0.0,0.0,0,0,0,0,0,3,2,1,4,2,1,1,,0
156,59.166.0.2,8983,149.171.126.3,33761,tcp,FIN,0.002971,320,1826,31,29,1,2,ftp-data,718949.8125,4302928.5,6,8,255,255,4098170327,1956759424,53,228,0,0,29.636782,0.574414,1421927822,1421927822,0.5264,0.355143,0.000612,0.000479,0.000133,0,0,0,0,0,3,3,5,5,1,1,5,,0
157,59.166.0.6,30106,149.171.126.6,20552,udp,CON,0.001731,528,304,31,29,0,0,-,1830156.0,1053726.125,4,4,0,0,0,0,132,76,0,0,0.604812,0.32526900000000003,1421927822,1421927822,0.432667,0.237,0.0,0.0,0.0,0,0,0,0,0,5,7,6,3,1,1,3,,0
158,59.166.0.6,58028,149.171.126.6,111,udp,CON,0.004499,568,312,31,29,0,0,-,757501.6875,416092.4688,4,4,0,0,0,0,142,78,0,0,1.692109,1.437785,1421927822,1421927822,1.204,1.023667,0.0,0.0,0.0,0,0,0,0,0,5,7,6,3,1,1,3,,0
159,59.166.0.1,59988,149.171.126.6,5190,tcp,FIN,0.5370590000000001,1470,1728,31,29,5,4,-,20913.90234,23907.98828,22,14,255,255,1592772819,3738469734,67,123,0,0,1624.609986,50.539031,1421927822,1421927822,25.574237,41.253461,0.0007469999999999999,0.000597,0.00015,0,0,0,0,0,5,7,6,4,1,1,1,,0
160,59.166.0.2,38495,149.171.126.3,40667,tcp,FIN,0.0038640000000000002,8928,424,31,29,4,1,ftp-data,17165632.0,768115.9375,14,8,255,255,1952785708,4113099555,638,53,0,0,18.210214,1.101689,1421927822,1421927822,0.29723099999999997,0.45342899999999997,0.000666,0.000499,0.000167,0,0,0,0,0,3,3,5,5,1,1,5,,0
161,59.166.0.3,1627,149.171.126.6,5190,tcp,FIN,0.058932000000000005,1470,1728,31,29,5,4,-,190592.5469,217878.2344,22,14,255,255,4158159667,2013080547,67,123,0,0,363.00167400000004,14.156654000000001,1421927822,1421927822,2.806286,4.4770769999999995,0.000734,0.000586,0.000148,0,0,0,0,0,1,7,6,1,1,1,1,,0
162,59.166.0.6,31190,149.171.126.6,51413,tcp,FIN,0.004861,4528,2456,31,29,7,7,-,7038881.0,3818144.5,18,18,255,255,3918165033,1775858241,252,136,0,0,13.176054999999998,0.33255500000000005,1421927822,1421927822,0.267529,0.254941,0.000661,0.000523,0.000138,0,0,0,0,0,5,7,6,3,1,1,3,,0
